,coverage,months_since_last_claim,employmentstatus,location_code,vehicle_size,number_of_policies_2,number_of_policies_3,number_of_policies_4,number_of_policies_5,number_of_policies_6,number_of_policies_7,number_of_policies_8,number_of_policies_9,number_of_open_complaints_1,number_of_open_complaints_2,number_of_open_complaints_3,number_of_open_complaints_4,number_of_open_complaints_5,gender_M,education_College,education_Doctor,education_High School or Below,education_Master,response_Yes,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Married,marital_status_Single,policy_type_Personal Auto,policy_type_Special Auto,policy_Corporate L2,policy_Corporate L3,policy_Personal L1,policy_Personal L2,policy_Personal L3,policy_Special L1,policy_Special L2,policy_Special L3,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,customer_lifetime_value,income,monthly_premium_auto,months_since_policy_inception,total_claim_amount,day
5939,0,28,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.19416571298830643,0.0,0.02752293577981657,0.43434343434343436,345.345026,56
5940,0,25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.058222615033868136,0.32443164201198227,0.07339449541284404,0.9696969696969697,331.2,15
5941,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.13164435799942642,0.9492103499664937,0.3027522935779817,0.38383838383838387,451.2,28
5942,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19256421323513534,0.8254968444004361,0.522935779816514,0.5656565656565657,4.23752,20
5943,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.14868659270612866,0.0,0.5504587155963303,0.18181818181818182,364.8,55
5944,2,34,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2461845171117411,0.46595853212110305,0.5321100917431194,0.7474747474747475,571.2,31
5945,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5446254670527811,0.32251127714265715,0.5779816513761469,0.5858585858585859,257.502471,31
5946,0,34,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7223851261235903,0.39893579780158234,0.02752293577981657,0.595959595959596,290.359207,15
5947,0,25,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5380762143429686,0.7917204268811074,0.0,0.4545454545454546,117.781906,39
5948,0,13,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.16232468131749117,0.0,0.00917431192660556,0.08080808080808081,446.4,10
5949,0,28,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.11506103055909367,0.0,0.37614678899082576,0.11111111111111112,660.430456,7
5950,0,22,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22439622312131535,0.0,0.11926605504587162,0.5050505050505051,532.8,23
5951,2,33,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.39016768958500536,0.0,0.5321100917431194,0.5858585858585859,364.8,18
5952,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.1583014050772938,0.0,0.02752293577981657,0.6060606060606061,759.285255,55
5953,0,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.06418515945428865,0.2586491433372341,0.10091743119266061,0.4646464646464647,345.6,58
5954,1,17,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.09123445336648822,0.778968003920745,0.1651376146788992,0.36363636363636365,379.2,59
5955,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6253807478460551,0.24168592032486175,0.6972477064220184,0.4040404040404041,657.6,18
5956,0,29,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0367308050347091,0.0,0.0825688073394496,0.30303030303030304,341.329847,54
5957,1,35,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1304084832933371,0.6618157449915484,0.32110091743119273,0.30303030303030304,156.429591,39
5958,0,24,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4783075156835196,0.826797091447375,0.4862385321100917,0.10101010101010102,133.425609,21
5959,0,32,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.2461845171117411,0.23642492073493965,0.37614678899082576,0.6262626262626263,489.6,27
5960,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.30946311171346796,0.2644102379452096,0.20183486238532122,0.10101010101010102,398.4,6
5961,1,23,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.052276558460201794,0.0,0.15596330275229364,0.9393939393939394,374.4,49
5962,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4008773798758323,0.13156499734949642,0.37614678899082576,0.42424242424242425,489.6,56
5963,0,16,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.05558570678914537,0.24177593742811135,0.0825688073394496,0.9696969696969697,181.468292,24
5964,0,34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04117651304069239,0.26694071873655995,0.02752293577981657,0.23232323232323235,424.711758,27
5965,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.04137540657848779,0.3136295896220282,0.01834862385321112,0.888888888888889,2.016239,51
5966,0,34,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25614529190107277,0.4042468068933098,0.09174311926605516,0.04040404040404041,130.303439,35
5967,0,30,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013186356359568885,0.0,0.01834862385321112,0.06060606060606061,453.6,54
5968,0,23,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.22325418591986856,0.938898390694232,0.02752293577981657,0.06060606060606061,206.495442,56
5969,0,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24100537715435655,0.298586731478981,0.07339449541284404,0.36363636363636365,76.586018,38
5970,1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.37518004480648326,0.8806573248917294,0.2844036697247707,0.38383838383838387,567.065802,58
5971,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19938954428490768,0.2911653214110681,0.01834862385321112,0.6565656565656566,302.4,21
5972,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2461845171117411,0.3728908492613597,0.1651376146788992,0.494949494949495,222.508607,35
5973,0,32,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.017205729750770282,0.0,0.00917431192660556,0.4545454545454546,297.6,43
5974,1,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.55165914975508,0.0,0.6605504587155964,0.5858585858585859,945.169882,41
5975,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.08682045121006851,0.582590692231524,0.17431192660550465,0.010101010101010102,134.371323,25
5976,1,25,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3012565155455897,0.0,0.25688073394495414,0.393939393939394,942.277602,22
5977,1,7,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6162447434185322,0.2637201068202959,0.7155963302752295,0.26262626262626265,105.991559,9
5978,0,28,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3982081523280344,0.8960302457466919,0.01834862385321112,0.4040404040404041,302.4,41
5979,1,14,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.35410669604505024,0.866584651083706,0.23853211009174324,0.12121212121212122,234.057985,19
5980,1,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.11569517856419259,0.24963743111191128,0.25688073394495414,0.13131313131313133,640.8,19
5981,1,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6166746116110016,0.27284183994959044,0.6972477064220184,0.7777777777777778,770.227699,42
5982,0,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.05230908686539529,0.5712785429231554,0.05504587155963314,0.29292929292929293,321.6,54
5983,1,22,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3436095986510656,0.6461227633250318,0.22935779816513768,0.30303030303030304,168.28738,23
5984,0,15,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.2461845171117411,0.4222602294435943,0.17431192660550465,0.38383838383838387,212.130344,4
5985,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2461845171117411,0.32875246296796395,0.22018348623853212,0.494949494949495,117.467331,11
5986,0,19,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.04475384076336192,0.26051949870475394,0.02752293577981657,0.393939393939394,187.903224,32
5987,0,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2461845171117411,0.20093817825386825,0.44036697247706424,0.595959595959596,523.2,14
5988,0,34,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.16241686516484133,0.11906262189816065,0.0,0.11111111111111112,292.8,34
5989,0,34,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.12137953866791407,0.0,0.4128440366972478,0.393939393939394,763.2,42
5990,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.04683136679550998,0.4947640051609806,0.03669724770642202,0.9696969696969697,413.695258,50
5991,0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2461845171117411,0.5571558596133266,0.47706422018348627,0.5858585858585859,149.90747,33
5992,2,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2461845171117411,0.8357587941708925,0.47706422018348627,0.7676767676767677,276.048405,50
5993,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4269480190159989,0.5083465858513118,0.37614678899082576,0.4646464646464647,369.614729,36
5994,0,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05466768804758099,0.8212360348466209,0.05504587155963314,0.6363636363636365,52.804096,3
5995,0,12,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.22883625938741053,0.8573729008511618,0.03669724770642202,0.4545454545454546,312.0,23
5996,0,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.43900701433090095,0.5960832558186056,0.07339449541284404,0.595959595959596,222.791933,1
5997,1,21,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25299976942563046,0.0,0.1651376146788992,0.5353535353535354,407.440238,1
5998,0,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.04802329718211218,0.0,0.11009174311926606,0.3434343434343435,350.4,18
5999,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.4651037901331332,0.6413718606535243,0.4311926605504588,0.4444444444444445,369.818708,2
6000,0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036234341125722824,0.22323241415869016,0.01834862385321112,0.4141414141414142,302.4,35
6001,0,31,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.06314423070816733,0.9432192116502136,0.09174311926605516,0.4141414141414142,182.815897,42
6002,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04192078880464584,0.1719626729078525,0.04587155963302758,0.030303030303030304,316.8,54
6003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.1741303347362706,0.3780718336483932,0.4678899082568808,0.7777777777777778,662.715218,51
6004,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5277286374379739,0.9628729458597134,0.522935779816514,0.5252525252525253,58.776508,2
6005,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.8251000991016885,0.28437403106590253,0.522935779816514,0.595959595959596,612.300581,21
6006,0,12,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47856146676013744,0.0,0.522935779816514,0.4545454545454546,566.4,12
6007,0,24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.47816589103938045,0.6392114501755334,0.4678899082568808,0.5050505050505051,206.911942,30
6008,0,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2461845171117411,0.33196307298386696,0.4128440366972478,0.9595959595959597,508.8,11
6009,0,31,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21383080929473403,0.43731308948700254,0.04587155963302758,0.6161616161616162,316.8,45
6010,0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2461845171117411,0.0,0.01834862385321112,0.5252525252525253,685.12694,27
6011,0,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5055380025771782,0.4260809553815225,0.4954128440366974,0.787878787878788,660.136987,34
6012,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03796116913497516,0.8781868555025455,0.01834862385321112,0.43434343434343436,173.899238,21
6013,1,12,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.2461845171117411,0.3409347776077455,0.17431192660550465,0.494949494949495,889.518521,5
6014,0,21,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22963873211658398,0.1813244516458127,0.07339449541284404,0.5656565656565657,364.695093,45
6015,2,23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2461845171117411,0.4543963353037077,0.5045871559633028,0.8181818181818182,556.8,1
6016,0,10,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3882259913680034,0.0,0.09174311926605516,0.4444444444444445,511.2,3
6017,2,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4222360870725852,0.9520908972704815,0.3669724770642202,0.15151515151515152,316.111035,38
6018,1,15,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9899034876802206,0.41678918994608977,0.6880733944954129,0.30303030303030304,570.388228,49
6019,0,23,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.4221104983003514,0.5324111581200428,0.3669724770642202,0.26262626262626265,484.8,38
6020,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.051159610204801864,0.7731368960102419,0.04587155963302758,0.7171717171717172,151.872106,2
6021,0,23,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2321497250479272,0.933657394905032,0.03669724770642202,0.5050505050505051,108.567965,43
6022,2,9,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10094397507545205,0.0,0.42201834862385335,0.9696969696969697,770.4,46
6023,1,14,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.05044926598052607,0.0,0.15596330275229364,0.23232323232323235,374.4,54
6024,1,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3162103707588452,0.872265730488793,0.1834862385321101,0.26262626262626265,353.592003,46
6025,0,33,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2461845171117411,0.0,0.11009174311926606,0.08080808080808081,525.6,53
6026,1,19,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1394251602958385,0.6245686680469289,0.33944954128440374,0.12121212121212122,681.167228,20
6027,1,31,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5369063471244643,0.20012802432462168,0.23853211009174324,0.8686868686868687,364.8,3
6028,0,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2461845171117411,0.0,0.05504587155963314,0.5555555555555556,482.4,47
6029,0,33,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2539729676937396,0.5793600784148989,0.10091743119266061,0.13131313131313133,204.620759,53
6030,0,16,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.48498916938727743,0.399175843410248,0.4678899082568808,0.04040404040404041,561.499579,30
